Date,Category,Category ID,Exercise,Exercise ID,Weight,Sets,Reps,VOLUME,Hypertrophy/Strength,Workout Type ID,E1RM,E1RM %,,Category,Category ID
7/4/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/4/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/4/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/5/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
7/5/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
7/5/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
7/5/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
7/5/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
7/6/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/6/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
7/6/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
7/6/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
7/6/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
7/6/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
7/7/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/7/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
7/7/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/8/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/9/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/10/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/10/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
7/10/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
7/10/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
7/10/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
7/10/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
7/11/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
7/11/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/11/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/11/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/11/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/11/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/12/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
7/12/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
7/12/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
7/12/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
7/12/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
7/13/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/13/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
7/13/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
7/13/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
7/13/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
7/13/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
7/14/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/14/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
7/14/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/15/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/16/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/17/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/17/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
7/17/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
7/17/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
7/17/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
7/17/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
7/18/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
7/18/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/18/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/18/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/18/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/18/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/19/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
7/19/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
7/19/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
7/19/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
7/19/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
7/20/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/20/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
7/20/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
7/20/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
7/20/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
7/20/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
7/21/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/21/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
7/21/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/22/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/23/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/24/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/24/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
7/24/2023,Push,1,Incline Bench Press,2,195,3,7,4095,Hypertrophy,2,240.5,81.08108108,,,
7/24/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
7/24/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
7/24/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
7/25/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
7/25/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/25/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/26/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/26/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/26/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/26/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
7/26/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
7/26/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
7/26/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
7/26/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
7/27/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/27/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
7/27/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
7/27/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
7/27/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
7/27/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
7/28/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/28/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
7/28/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/29/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/30/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/31/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/31/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
7/31/2023,Push,1,Incline Bench Press,2,195,3,7,4095,Hypertrophy,2,240.5,81.08108108,,,
7/31/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
7/31/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
7/31/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
8/1/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
8/1/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/1/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/1/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/1/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/1/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/2/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
8/2/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
8/2/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
8/2/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
8/2/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
8/3/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
8/3/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
8/3/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
8/3/2023,Push,1,Overhead Press,3,45,1,10,450,Hypertrophy,2,60,75,,,
8/3/2023,Push,1,Overhead Press,3,95,1,10,950,Hypertrophy,2,126.6666667,75,,,
8/3/2023,Push,1,Overhead Press,3,135,3,9,3645,Hypertrophy,2,175.5,76.92307692,,,
8/4/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
8/4/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
8/4/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
8/5/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/6/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/7/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Strength,1,171,78.94736842,,,
8/7/2023,Push,1,Flat Bench Press,1,225,1,5,1125,Strength,1,262.5,85.71428571,,,
8/7/2023,Push,1,Flat Bench Press,1,255,1,1,255,Strength,1,263.5,96.77419355,,,
8/7/2023,Push,1,Flat Bench Press,1,275,1,1,275,Strength,1,284.1666667,96.77419355,,,
8/7/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/7/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/7/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/8/2023,Pull,2,Pull Ups,5,180,3,10,5400,Strength,1,240,75,,,
8/8/2023,Pull,2,Pull Ups,5,215,1,8,1720,Strength,1,272.3333333,78.94736842,,,
8/8/2023,Pull,2,Pull Ups,5,225,1,6,1350,Strength,1,270,83.33333333,,,
8/8/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/8/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/8/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/9/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
8/9/2023,Legs,3,Barbell Squat,7,225,1,6,1350,Strength,1,270,83.33333333,,,
8/9/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
8/9/2023,Legs,3,Barbell Squat,7,365,1,5,1825,Strength,1,425.8333333,85.71428571,,,
8/9/2023,Legs,3,Barbell Squat,7,405,1,3,1215,Strength,1,445.5,90.90909091,,,
8/10/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Strength,1,171,78.94736842,,,
8/10/2023,Push,1,Incline Bench Press,2,185,1,7,1295,Strength,1,228.1666667,81.08108108,,,
8/10/2023,Push,1,Incline Bench Press,2,225,2,6,2700,Strength,1,270,83.33333333,,,
8/10/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/10/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/10/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/11/2023,Pull,2,Barbell Row,6,135,1,8,1080,Strength,1,171,78.94736842,,,
8/11/2023,Pull,2,Barbell Row,6,225,1,8,1800,Strength,1,285,78.94736842,,,
8/11/2023,Pull,2,Barbell Row,6,255,2,7,3570,Strength,1,314.5,81.08108108,,,
8/12/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/13/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/14/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Strength,1,171,78.94736842,,,
8/14/2023,Push,1,Incline Bench Press,2,185,1,7,1295,Strength,1,228.1666667,81.08108108,,,
8/14/2023,Push,1,Incline Bench Press,2,225,2,6,2700,Strength,1,270,83.33333333,,,
8/14/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/14/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/14/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/15/2023,Pull,2,Pull Ups,5,180,3,10,5400,Strength,1,240,75,,,
8/15/2023,Pull,2,Pull Ups,5,215,1,8,1720,Strength,1,272.3333333,78.94736842,,,
8/15/2023,Pull,2,Pull Ups,5,225,1,6,1350,Strength,1,270,83.33333333,,,
8/15/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/15/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/15/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/16/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
8/16/2023,Legs,3,Barbell Squat,7,225,1,6,1350,Strength,1,270,83.33333333,,,
8/16/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
8/16/2023,Legs,3,Barbell Squat,7,365,1,5,1825,Strength,1,425.8333333,85.71428571,,,
8/16/2023,Legs,3,Barbell Squat,7,405,1,3,1215,Strength,1,445.5,90.90909091,,,
8/17/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Strength,1,171,78.94736842,,,
8/17/2023,Push,1,Flat Bench Press,1,225,1,7,1575,Strength,1,277.5,81.08108108,,,
8/17/2023,Push,1,Flat Bench Press,1,255,2,6,3060,Strength,1,306,83.33333333,,,
8/17/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/17/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/17/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/18/2023,Pull,2,Barbell Row,6,135,1,8,1080,Strength,1,171,78.94736842,,,
8/18/2023,Pull,2,Barbell Row,6,225,1,8,1800,Strength,1,285,78.94736842,,,
8/18/2023,Pull,2,Barbell Row,6,255,2,7,3570,Strength,1,314.5,81.08108108,,,
8/19/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/20/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/21/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Strength,1,171,78.94736842,,,
8/21/2023,Push,1,Flat Bench Press,1,225,1,7,1575,Strength,1,277.5,81.08108108,,,
8/21/2023,Push,1,Flat Bench Press,1,255,2,5,2550,Strength,1,297.5,85.71428571,,,
8/21/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/21/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/21/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/22/2023,Pull,2,Pull Ups,5,180,3,10,5400,Strength,1,240,75,,,
8/22/2023,Pull,2,Pull Ups,5,215,1,8,1720,Strength,1,272.3333333,78.94736842,,,
8/22/2023,Pull,2,Pull Ups,5,225,1,6,1350,Strength,1,270,83.33333333,,,
8/22/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/22/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/22/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/23/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
8/23/2023,Legs,3,Barbell Squat,7,225,1,6,1350,Strength,1,270,83.33333333,,,
8/23/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
8/23/2023,Legs,3,Barbell Squat,7,365,1,5,1825,Strength,1,425.8333333,85.71428571,,,
8/23/2023,Legs,3,Barbell Squat,7,405,1,4,1620,Strength,1,459,88.23529412,,,
8/24/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Strength,1,171,78.94736842,,,
8/24/2023,Push,1,Incline Bench Press,2,185,1,7,1295,Strength,1,228.1666667,81.08108108,,,
8/24/2023,Push,1,Incline Bench Press,2,225,2,6,2700,Strength,1,270,83.33333333,,,
8/24/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/24/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/24/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/25/2023,Pull,2,Barbell Row,6,135,1,8,1080,Strength,1,171,78.94736842,,,
8/25/2023,Pull,2,Barbell Row,6,225,1,8,1800,Strength,1,285,78.94736842,,,
8/25/2023,Pull,2,Barbell Row,6,255,2,7,3570,Strength,1,314.5,81.08108108,,,
8/26/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/27/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
8/28/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Strength,1,171,78.94736842,,,
8/28/2023,Push,1,Incline Bench Press,2,185,1,7,1295,Strength,1,228.1666667,81.08108108,,,
8/28/2023,Push,1,Incline Bench Press,2,225,2,6,2700,Strength,1,270,83.33333333,,,
8/28/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/28/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/28/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
8/29/2023,Pull,2,Pull Ups,5,180,3,10,5400,Strength,1,240,75,,,
8/29/2023,Pull,2,Pull Ups,5,215,1,8,1720,Strength,1,272.3333333,78.94736842,,,
8/29/2023,Pull,2,Pull Ups,5,225,1,6,1350,Strength,1,270,83.33333333,,,
8/29/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/29/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/29/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
8/30/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
8/30/2023,Legs,3,Barbell Squat,7,225,1,6,1350,Strength,1,270,83.33333333,,,
8/30/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
8/30/2023,Legs,3,Barbell Squat,7,365,1,5,1825,Strength,1,425.8333333,85.71428571,,,
8/30/2023,Legs,3,Barbell Squat,7,405,1,4,1620,Strength,1,459,88.23529412,,,
8/31/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Strength,1,171,78.94736842,,,
8/31/2023,Push,1,Flat Bench Press,1,225,1,7,1575,Strength,1,277.5,81.08108108,,,
8/31/2023,Push,1,Flat Bench Press,1,255,2,5,2550,Strength,1,297.5,85.71428571,,,
8/31/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
8/31/2023,Push,1,Overhead Press,3,135,1,8,1080,Strength,1,171,78.94736842,,,
8/31/2023,Push,1,Overhead Press,3,155,3,5,2325,Strength,1,180.8333333,85.71428571,,,
9/1/2023,Pull,2,Barbell Row,6,135,1,8,1080,Strength,1,171,78.94736842,,,
9/1/2023,Pull,2,Barbell Row,6,225,1,8,1800,Strength,1,285,78.94736842,,,
9/1/2023,Pull,2,Barbell Row,6,255,2,7,3570,Strength,1,314.5,81.08108108,,,
9/2/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
9/3/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
